Date,Open,High,Low,Close,Adj Close,Volume
2020-09-08,1200.000000,1210.000000,1195.000000,1200.000000,1148.950073,76144
2020-09-09,1184.900024,1201.000000,1170.000000,1184.900024,1134.492310,80932
2020-09-10,1155.000000,1205.000000,1154.900024,1154.900024,1105.768677,49760
2020-09-11,1180.000000,1195.800049,1144.000000,1180.000000,1129.800781,135682
2020-09-14,1148.000000,1181.099976,1148.000000,1148.000000,1099.162231,55996
2020-09-15,1113.099976,1150.000000,1060.000000,1113.099976,1065.746826,54032
2020-09-16,1100.199951,1134.000000,1095.000000,1100.199951,1053.395630,87030
2020-09-17,1108.000000,1122.000000,1090.000000,1108.000000,1060.863770,832956
2020-09-21,1120.000000,1120.000000,1095.000000,1120.000000,1072.353271,76928
2020-09-22,1120.000000,1150.000000,1120.000000,1120.000000,1072.353271,177235
2020-09-23,1090.000000,1130.000000,1090.000000,1090.400024,1044.012573,25462
2020-09-24,1100.000000,1150.000000,1095.000000,1100.000000,1053.204102,98855
2020-09-25,1100.000000,1100.000000,1090.000000,1100.000000,1053.204102,50717
2020-09-28,1090.000000,1105.300049,1088.900024,1094.000000,1047.459351,21777
2020-09-29,1065.000000,1090.000000,1062.000000,1065.000000,1019.693115,292938
2020-09-30,1099.000000,1100.000000,1064.500000,1099.000000,1052.246704,189512
2020-10-01,1100.000000,1145.000000,1090.000000,1096.199951,1049.565796,25452
2020-10-02,1100.000000,1110.000000,1085.000000,1099.500000,1052.725464,5000
2020-10-05,1100.000000,1100.000000,1075.000000,1100.000000,1053.204102,142635
2020-10-06,1056.000000,1100.000000,1056.000000,1056.000000,1011.075928,28222
2020-10-07,1043.900024,1060.000000,1025.000000,1043.900024,999.490784,7175
2020-10-08,1060.000000,1060.000000,1023.000000,1060.000000,1014.905823,33209
2020-10-09,1095.000000,1098.000000,1040.000000,1093.500000,1046.980591,4499
2020-10-13,1065.000000,1101.000000,1061.000000,1065.000000,1019.693115,105555
2020-10-14,1065.000000,1075.000000,1064.099976,1065.000000,1019.693115,370024
2020-10-15,1070.000000,1078.000000,1050.000000,1070.000000,1024.480469,215912
2020-10-16,1040.000000,1070.000000,1040.000000,1040.000000,995.756653,42061
2020-10-19,1035.000000,1054.000000,1035.000000,1035.000000,990.969360,395171
2020-10-20,1040.000000,1050.000000,1035.000000,1040.000000,995.756653,148195
2020-10-21,1050.000000,1086.000000,1045.000000,1050.000000,1005.331177,374721
2020-10-22,1079.000000,1079.000000,1049.900024,1079.000000,1033.097534,1486362
2020-10-23,1070.000000,1094.000000,1050.000000,1070.000000,1024.480469,110578
2020-10-26,1052.900024,1095.000000,1041.000000,1052.900024,1008.107849,87815
2020-10-27,1040.000000,1057.000000,1025.900024,1040.000000,995.756653,326403
2020-10-28,1008.799988,1030.000000,1000.099976,1003.599976,960.905151,12482
